order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
0188ca1fe398161f0f310fec985ac155,c2b33cff8fe4c4d8eb300547e5e5208e,delivered,6/28/18 10:56,6/30/18 2:52,7/3/18 11:06,7/6/18 20:58,7/19/18 0:00
008819c6d5f6da6fa5cd9d50ca927cf4,f453853c7750dfea2b35f2a89382003e,delivered,8/4/18 21:40,8/4/18 21:50,8/6/18 13:34,8/7/18 20:12,8/9/18 0:00
013d92e415d1de7bf3b3b706f1b6d292,898107309c7e33b88d7141ebde723c17,delivered,1/25/18 13:53,1/26/18 14:22,1/29/18 15:52,2/20/18 20:52,3/2/18 0:00
0193517cd10a54473b6fd8392b58313f,d5e5a632fc74499ef08cc40be28c8202,delivered,6/15/18 20:02,6/15/18 20:21,6/18/18 15:18,6/29/18 17:18,7/20/18 0:00
01c156f67900e1f33d1234ce92cb18d9,3a8737f68201688c1513bf3fbdbcf631,delivered,8/3/18 17:40,8/3/18 17:50,8/13/18 9:24,8/17/18 13:21,9/12/18 0:00
0098dbda25722a3f019fe252a0cd10b3,6ecb390e8056057a25a1b49c37206958,delivered,9/19/17 18:05,9/21/17 2:45,9/22/17 14:18,10/2/17 18:06,10/11/17 0:00
0257956857cf61994611a0a19f4bc247,bc54fa7f1166c358a2053f680ebb2ac9,delivered,10/16/17 20:29,10/16/17 20:49,10/17/17 15:53,10/24/17 14:34,11/10/17 0:00
000229ec398224ef6ca0657da4fc703e,6489ae5e4333f3693df5ad4372dab6d3,delivered,1/14/18 14:33,1/14/18 14:48,1/16/18 12:36,1/22/18 13:19,2/5/18 0:00
01e9b3d727e46edf036b0bd549c38bb4,14615837f83937b2dea94361cfb6770d,delivered,1/20/18 21:14,1/20/18 21:41,1/22/18 18:09,2/5/18 21:37,2/19/18 0:00
016a938f2b34aa5ef05027fc83f5b81b,ba7cb70dd18aadd6f7f72c60d08df953,delivered,1/23/18 21:47,1/23/18 21:59,1/24/18 18:09,1/30/18 14:28,2/16/18 0:00
0020262c8a370bd5a174ea6a2a267321,9ec353f970bdf785f6568724d9ea19aa,delivered,11/28/17 9:32,11/28/17 9:58,11/29/17 0:09,12/2/17 12:27,12/22/17 0:00
0068fb0e223115e911d362627e8b8800,f0bc088c671f31458f73cc1a6a347842,delivered,7/18/18 10:46,7/19/18 2:50,7/19/18 12:50,7/25/18 21:04,8/15/18 0:00
00995d799817ecc3bd2abd8fbe59c430,266636baec3cfa8d854713f0b465a2cb,delivered,7/26/18 11:25,7/26/18 11:45,8/1/18 14:05,8/2/18 18:56,8/8/18 0:00
00b7174ea52bb811ebe2663add51afc0,2ff1efea5cf92067b167101227abb467,delivered,5/16/18 9:57,5/16/18 10:12,5/17/18 14:40,5/21/18 16:11,6/8/18 0:00
00a3a334aec7455a6d3319981499a3da,73bcbe6adbf53dee67bec4399c32b98b,delivered,10/25/17 11:00,10/26/17 21:30,10/30/17 20:55,11/4/17 15:53,11/13/17 0:00
0132d77609dd6e1867515ec57d898c10,6d3be2594860b9675c102aa88d71992e,delivered,9/27/17 1:15,9/27/17 1:28,9/28/17 18:05,10/9/17 18:33,10/24/17 0:00
028df34320b87c04ef6de145db2e8444,053577e4537e6b6b68b9f0e929f27d32,delivered,8/4/18 15:07,8/4/18 15:24,8/7/18 9:38,8/11/18 0:26,8/15/18 0:00
01500f2503fa84279982d9d87750021a,084064d0e425f87b49643992a88c2b43,delivered,9/9/17 20:02,9/9/17 20:10,9/11/17 19:52,9/14/17 22:12,9/27/17 0:00
01e515b157491fa28d3b56e7ef342573,e8cf85adfbc68653c831f02159ec04c3,delivered,4/26/18 7:27,4/26/18 7:52,4/26/18 10:39,5/3/18 20:42,5/21/18 0:00
0123a055aa66357326dd6db066592a7d,993d78fad972fb03a64f3126d934160a,delivered,4/24/18 14:11,4/26/18 3:55,4/26/18 15:01,4/30/18 15:47,5/11/18 0:00
004157daafa0bc8672e01f00e4f0c04f,42090a79268b92ced0c591a8e63d57c2,delivered,5/21/17 13:13,5/21/17 13:25,5/25/17 12:05,6/2/17 14:57,6/26/17 0:00
00d1289d5125017a90e528b5a7cee91f,ba0ff1667f88b3a0da55d80dff50b0fb,delivered,3/15/18 11:11,3/15/18 11:29,3/16/18 22:12,6/19/18 18:42,4/6/18 0:00
0015ebb40fb17286bea51d4607c4733c,da43a556bf5c36a1104c473cff77de6c,delivered,1/14/18 9:01,1/14/18 9:11,1/17/18 22:56,2/1/18 20:29,2/15/18 0:00
028e37ed7cdd54ad41506f61df708cf9,5bbc72ac56e6c2d61f23a8a91a6ceac6,delivered,4/10/18 16:44,4/10/18 16:55,4/11/18 18:08,4/12/18 18:37,4/25/18 0:00
0152de20f6e09fb1133847df8babd490,cc427818670e1a876ce1a0c989d92f68,delivered,8/7/18 22:42,8/7/18 22:50,8/8/18 16:00,8/14/18 21:17,8/16/18 0:00
016495aaab3fb481dc9decab2b4fdbfb,bd1b4c23a6f9365b44d99b2c7905cea2,delivered,11/19/17 17:51,11/21/17 3:48,11/21/17 17:11,11/22/17 17:52,12/1/17 0:00
024554aeb0da84476f1c31a711e0990c,ed5ec5a2659505eb7eb931b0ca57a870,delivered,4/18/18 14:22,4/18/18 14:35,4/19/18 18:58,5/4/18 17:11,5/14/18 0:00
013e9c654a339d80b53513da3c1ea437,9391729f79cd9e5fd7ca884ca030f579,canceled,6/18/17 13:48,6/18/17 13:55,,,7/7/17 0:00
017c16deefc1868a33a5966485ea4721,e7e0438494f6fd05d28210e8c6bd02a6,delivered,11/18/17 20:23,11/18/17 20:46,11/22/17 17:38,12/1/17 22:26,12/19/17 0:00
012bea13f9a355c983efb59a3f23583a,71cd7e5e11ae80ed42c6c57ff51a347d,delivered,11/24/17 16:17,11/26/17 17:15,11/27/17 17:19,12/15/17 15:09,12/27/17 0:00
011f9dff2545a2cf8ac1809faed3ec88,fd10113c54f4f4bfcaacbd1c2d188a77,delivered,8/1/17 19:00,8/1/17 19:10,8/3/17 12:41,8/9/17 21:04,8/23/17 0:00
023af4b88d12c9f3f56bcb55da0450c5,96b3ea36ae6536e8d46ac247b72b9364,delivered,12/9/17 17:31,12/9/17 17:50,12/14/17 22:21,1/8/18 23:12,1/9/18 0:00
016f868b096c236312e8bcb818ccd11d,1dd56893d8735089534b232e039b831c,delivered,1/27/18 19:24,1/27/18 19:33,1/29/18 17:51,2/1/18 21:50,2/14/18 0:00
024d4903890a56c2e98df63a32206bd9,a1aca6bcf003c08a08097758ff8cf96c,delivered,11/4/17 9:51,11/5/17 9:50,11/7/17 10:26,11/14/17 20:57,11/28/17 0:00
01b241fa1421c8284e8c1029a503360f,fd3aaca05dc7738e405ff6669a5bf7f0,delivered,11/29/17 23:32,11/30/17 0:25,12/5/17 21:41,1/15/18 16:18,12/29/17 0:00
002955b0acc63d04f6724a31967e82bd,accb4b4ad075d07a833eacca116071c7,delivered,12/18/17 13:43,12/18/17 15:51,12/19/17 17:51,12/26/17 18:28,1/16/18 0:00
0036757472ece3dde52fd4bfd929c90e,ea477083e770db0655938e79149f8c24,delivered,7/19/18 14:58,7/19/18 15:10,8/7/18 7:45,8/9/18 14:33,8/20/18 0:00
027e4543814c3b3509bbe890c569a841,e27201cb2a28267142162d8a9d0585bd,delivered,4/14/18 14:53,4/14/18 15:10,4/18/18 20:24,4/25/18 19:51,5/16/18 0:00
00c8be06a8029e300dabd52c7d4c6ad2,5508ab552ed2d4da9d21e777849034d0,delivered,2/11/18 0:36,2/11/18 1:48,2/14/18 18:23,2/27/18 21:08,3/9/18 0:00
01156b662f3f47b249b5a8881d205f08,ac7787b04da7c05fe6037343bd8bf577,delivered,9/13/17 20:36,9/13/17 20:50,9/18/17 21:07,9/27/17 19:20,10/3/17 0:00
025fe62703ce31742dc8bbe8b1a99b56,fc217359526d7fceb4f1b3b7756dcd56,delivered,12/16/17 12:44,12/19/17 10:10,12/19/17 23:04,12/20/17 20:43,1/5/18 0:00
00b47ee856118583dbec7d1f9b18d847,7f6a163f7d28e407e5eaa735bf7014c5,delivered,3/26/18 19:58,3/26/18 20:10,3/27/18 22:45,4/9/18 18:52,4/13/18 0:00
018cb6a10649393055c272ba2984e8bb,169c3ca987a830baef97320592292dae,delivered,4/3/18 18:28,4/3/18 18:49,4/4/18 19:12,4/25/18 17:42,4/30/18 0:00
01cbdb2a8c075eaf248af643b3389f73,7fbb5f4108715c74461dfab031ea62bc,delivered,7/9/17 21:20,7/9/17 21:30,7/10/17 17:40,8/24/17 23:18,8/9/17 0:00
021397df4601b61a8bd063be9b5c54a0,6a9314555839080b4a67cab05e532105,delivered,11/16/17 17:53,11/16/17 18:15,11/17/17 20:54,11/19/17 12:32,11/29/17 0:00
01b6d15407d425529cbf0ec96258cb84,7ef73b34b0a8614d82a0756d9ca33f12,delivered,3/12/18 21:47,3/13/18 15:35,3/14/18 18:27,4/6/18 17:54,3/28/18 0:00
0178ff2480e2e8fb84d456dd3dc3d777,9658c223ca600a39c7c52d7087d0a598,delivered,3/25/18 13:48,3/27/18 4:08,3/27/18 19:18,3/28/18 20:14,4/6/18 0:00
0045e3085f083f0f38d24bb3f22e6593,eb729faa993caad20442243265804a7c,delivered,8/10/17 16:13,8/11/17 7:15,8/16/17 18:27,8/29/17 20:03,8/30/17 0:00
017c9c82265e832840e4209750680e94,1ff23faa252154298c3e52a1e36c1cda,shipped,3/5/18 18:13,3/5/18 19:00,3/8/18 1:26,,3/26/18 0:00
0282e83acfe3e7aaf60c871a4a9aca61,c1951203ece4074187b167b92d80f71c,delivered,5/10/18 20:50,5/11/18 20:57,5/14/18 13:25,5/17/18 17:35,6/5/18 0:00
005b49de51a4e006055e8487a50ad8e4,366c88e3ee5ed365c8529a9639c8b91c,delivered,4/9/17 13:35,4/9/17 13:50,4/10/17 11:18,4/27/17 16:47,5/4/17 0:00
003f9bcc09427647c4b9d361a523545b,a1a6d4f18deef15fee3ad4b6f36a7ce0,delivered,2/6/18 13:06,2/6/18 13:15,2/6/18 21:52,2/8/18 19:06,2/22/18 0:00
025a244ae3d5e6c53b7f9c902643f510,1e1ee4caf4aaf60c6f5e95263a294267,delivered,8/15/17 14:37,8/16/17 3:15,8/21/17 15:09,8/28/17 18:42,9/11/17 0:00
022e34b10acb0f74f51f03b3bf8d996d,63f88c298f90fa0472a1c82af364fb5d,delivered,1/11/18 16:15,1/12/18 16:09,1/15/18 19:24,1/23/18 20:32,2/7/18 0:00
010e04b5f879320f29a9bd6ca41abc94,e5475160d45b86c1272caa11513641ba,delivered,2/17/18 12:50,2/17/18 13:06,2/21/18 21:29,2/23/18 15:46,3/5/18 0:00
0029c5db35ef291ce99d1262012e7daa,2f08bf21468eccdf69598582d4b89fb5,delivered,8/25/18 0:09,8/28/18 3:50,8/29/18 13:24,8/30/18 18:34,9/3/18 0:00
0150004d4d8eb63f9948de164da34e34,bca923b4bf0e608694abdc3e4f18c5b2,delivered,5/15/18 15:13,5/15/18 15:34,5/15/18 14:58,5/23/18 18:13,6/7/18 0:00
01442602b15d4127a84ca6ac1507ee2d,5f816233eb2322dd00015934ff84693c,delivered,7/29/18 14:13,7/29/18 14:31,7/30/18 18:05,8/6/18 18:03,8/21/18 0:00
01d907b3e209269e120a365fc2b97524,d02cc92f5e33eb58d9ff4d5cce6ae901,delivered,8/9/17 16:21,8/10/17 10:25,8/11/17 19:05,8/16/17 22:34,8/29/17 0:00
00335f75ea6a4455b524a8dd177067f5,32b84239e3f3904ac162d832454770c7,delivered,4/25/18 21:47,4/25/18 22:10,4/27/18 14:49,5/3/18 22:16,5/28/18 0:00
01aa38b66d95377a4f276f78742aca15,3e92daf13094e2b667e2f2c38a4ce969,delivered,3/1/18 13:16,3/1/18 13:30,3/2/18 16:57,3/3/18 15:48,3/13/18 0:00
0143924743f240e1fdcd6a8918fbe147,3f979506b05475cf5da22aa8e6c36a6c,delivered,7/18/17 17:52,7/18/17 18:05,7/19/17 19:22,7/21/17 22:33,7/31/17 0:00
0259b4edb1ee1ebd0263f59bd790a938,bee393f2250bb90bd7431d95b7172566,delivered,9/1/17 3:12,9/1/17 3:25,9/12/17 15:18,9/19/17 17:00,9/20/17 0:00
00b2d2f2b5f7b98e6b1828764660134e,afc13494642f88d253be56a1e353e261,delivered,8/9/18 8:27,8/9/18 8:50,8/10/18 17:15,8/15/18 20:20,8/30/18 0:00
01c95de6d0852189b4d6b6d32a3c8e0c,12a9f04e1b2cad4b8f510168f31d5663,delivered,8/3/17 23:13,8/4/17 7:55,8/7/17 12:52,8/8/17 15:49,8/16/17 0:00
0081ce648af7d6a7bac2a93b6035d1e3,21fac8ff24f5231ff8f105323fea28a7,delivered,11/8/17 13:38,11/9/17 5:31,11/10/17 18:28,11/22/17 19:33,12/1/17 0:00
001e7cf2ad6bef3ade12ebc56ceaf0f3,d1684ed69f8fd574b7c344de923f379a,delivered,5/19/18 10:29,5/19/18 10:59,5/21/18 14:34,6/4/18 18:08,6/5/18 0:00
016e4acfc34b9f2abc69795f47c92f0e,ab53dab22635ae74adb0baa0689afcc0,delivered,9/15/17 13:53,9/15/17 14:10,9/15/17 20:02,9/18/17 21:40,9/27/17 0:00
0286c83491d80e29a5f16c150abb76b2,c9d83efae10ff5d47b75d591e2bbbffe,delivered,10/29/17 16:45,10/29/17 17:06,10/30/17 19:03,11/1/17 15:14,11/10/17 0:00
00858d03144cc35cfd1dd043647e7c88,54f0f481cc9257023435b76aa5e647db,delivered,3/14/18 22:53,3/14/18 23:09,3/15/18 20:34,3/22/18 23:45,4/25/18 0:00
0260b4ed1d24feacffa9d9783016a467,b8cc30d4bb91f771891ae6aace4270b5,delivered,3/21/17 17:14,3/21/17 17:14,3/22/17 10:26,4/8/17 3:03,4/11/17 0:00
004ba47bb589cdbc485e6025bd6d3c81,ab30bf72cae845f3814c7baa50ca549a,delivered,12/25/17 20:40,12/25/17 20:48,12/26/17 20:39,12/29/17 20:24,1/19/18 0:00
0010b2e5201cc5f1ae7e9c6cc8f5bd00,57ef317d4818cb42680fc9dfd13867ce,delivered,9/11/17 17:39,9/11/17 18:04,9/12/17 17:02,9/23/17 13:21,9/27/17 0:00
01c2c8708930c4fb8ed278dfe7ec93c7,bd5367862812e14c7400da5cd1e1b135,delivered,11/26/17 20:19,11/26/17 20:33,11/27/17 19:21,11/30/17 23:29,12/19/17 0:00
0084209c576daad6ff4534902fcb4892,7bfe2d37d3643c4bd9fe6fd5c4228d0e,delivered,7/5/17 13:14,7/5/17 17:41,7/6/17 15:29,7/18/17 12:34,7/27/17 0:00
0256530d814cde05587fcd8e1b992bc8,023d1d56f9187c91230a4e8b50ab6fb3,delivered,9/28/17 23:57,9/29/17 13:56,10/2/17 16:10,10/16/17 19:42,10/26/17 0:00
0020a222f55eb79a372d0efee3cca688,0c45155afd8ff99622c40824057f9b34,delivered,8/15/17 2:45,8/15/17 3:03,8/15/17 16:40,8/24/17 19:19,9/6/17 0:00
00337fe25a3780b3424d9ad7c5a4b35e,4b1b5c848616a4b5fa9d76cb1d12067b,delivered,9/25/17 17:39,9/25/17 17:50,9/26/17 22:31,9/27/17 16:52,10/10/17 0:00
02119fc90b970a6b0f5f554659843ab4,247eb12909a8db3cc579b1260c3061e6,delivered,6/28/17 12:47,6/29/17 2:45,6/30/17 8:11,7/20/17 15:49,8/1/17 0:00
01fba151a6fa8315ff6dc6f29fe2f2d4,414aa2fa7df5bb8836e17bfe8e2a0658,delivered,7/10/17 14:06,7/10/17 14:23,7/11/17 12:12,7/13/17 14:15,7/26/17 0:00
0216b8a71f44f126ac083fa5d639fe47,6721f296aee89a6caef0bf53c7547103,delivered,8/19/18 0:17,8/20/18 10:55,8/23/18 12:56,8/24/18 18:42,8/29/18 0:00
024bee763e8abbf0cd46fa7f440c41ea,110da78c3da35776c00e4ddee0646997,delivered,8/6/17 22:47,8/7/17 15:45,8/11/17 18:42,8/17/17 18:12,8/31/17 0:00
023a60303ff8d9e08b99e7474f7416ce,3570b59a7408f4a3aaa95d2c0485f243,delivered,6/12/17 21:16,6/14/17 2:15,6/19/17 11:52,6/28/17 14:27,7/7/17 0:00
022cb45264ced2571bbbd8e231838100,aafd4a30b4fc87b9ce204df17db5196d,delivered,6/3/18 0:21,6/3/18 0:30,6/5/18 8:45,6/12/18 16:09,6/28/18 0:00
01422b2c3c27fa3bc464e72eaed9676b,f864bce0fe28292472d76696b4c4639d,delivered,4/9/18 10:11,4/9/18 10:30,4/9/18 23:36,4/19/18 0:41,5/3/18 0:00
0110688c40ff035d672af3aac1f38f10,f66684cd226d7d5cbbc43491ac08390a,delivered,2/1/18 14:20,2/1/18 14:35,2/2/18 20:03,2/27/18 23:34,3/1/18 0:00
015975a1ff4fdab8ae6f42eaaffd39fb,5f3f5e9d45914b3cecccafe39f3f3028,delivered,1/9/18 20:58,1/10/18 10:32,1/15/18 16:42,2/2/18 18:51,2/20/18 0:00
00fb278a99144cc1004b3ed1452ff5e1,7a186a2e9b7fb35a7d158a5a43447b3d,delivered,3/5/17 9:31,3/6/17 9:35,3/6/17 11:41,3/10/17 11:38,3/23/17 0:00
01c0514b1f2a7375948323b959cc5682,10e63f80462d8c370b091205b8f6d005,delivered,7/25/17 20:38,7/25/17 20:50,7/27/17 14:17,8/11/17 20:18,8/28/17 0:00
027d2a0c2a94018f57fd1b15f32a18a3,96fde6eddc46595a15abddb41f62af9e,delivered,1/4/18 16:52,1/5/18 16:48,1/10/18 13:22,1/15/18 21:03,1/29/18 0:00
00119ff934e539cf26f92b9ef0cdfed8,7dd2e283f47deac853cf70f3b63c8d86,delivered,8/6/17 0:42,8/7/17 0:35,8/7/17 21:12,8/16/17 17:29,8/31/17 0:00
019ccfeea1ea9afbebdad57d65f2e36f,7b46de2ef0b70225f5ead1ebcb2954ac,delivered,11/27/17 15:31,11/27/17 15:58,11/30/17 20:56,12/7/17 21:12,12/20/17 0:00
01b02139ac5f79a5de2c56284af7bb3e,58ee8c095bfa7fab72d5ab65d411c975,delivered,4/24/18 18:27,4/26/18 4:15,4/27/18 17:48,5/2/18 13:44,5/10/18 0:00
00e054d0da011d5016f31011af488f4f,fe43b2f349c9ab46883ce0e02491432c,delivered,3/11/18 19:46,3/11/18 20:08,4/27/18 17:50,5/8/18 15:44,3/28/18 0:00
0191ee5deb2474bc1f4189fa709289b2,427193866d6c04a3fb307afdc2731b6e,delivered,6/16/18 12:55,6/18/18 12:37,6/18/18 16:57,6/26/18 21:21,7/19/18 0:00
0220b52f0b019739726d80c64bd4bf08,3f887ff09d642f0cfc712a5f6751c5c7,delivered,12/20/17 8:36,12/20/17 8:50,12/21/17 2:12,12/28/17 20:52,1/23/18 0:00
0132158c30672a8c52997a2492613ec2,5a3f73cc3e52ab64478beb5ce8756f4b,delivered,3/13/17 23:23,3/13/17 23:23,3/14/17 9:35,3/15/17 9:27,3/30/17 0:00
0214781b6f9215eb09fb1b78de35b07e,03fcc171d06123c951b373d1bf113748,delivered,8/12/18 0:34,8/12/18 1:04,8/13/18 14:44,8/14/18 21:22,8/16/18 0:00
00e1bdb3f1388c8ed222597ee4fa01e7,ddd97c5c66119bd2fe33f8709f77ab7b,delivered,5/15/17 22:41,5/17/17 4:10,5/17/17 11:49,5/24/17 5:57,6/7/17 0:00
00fed9e582d5a3e38566872eec164ac6,8eafffbc006c6986450ed2a5e6f519c5,delivered,9/26/17 14:49,9/26/17 17:07,10/4/17 8:33,10/9/17 15:15,10/24/17 0:00
